step,time_ms,axial_strain,axial_strain_percent,axial_stress_mpa,mean_platen_force_kn,top_platen_force_kn,bottom_platen_force_kn,centre_sigma_xx_mpa,centre_sigma_yy_mpa,centre_tau_xy_mpa,maximum_damage,yielded_interfaces,broken_interfaces,maximum_opening_um,maximum_slip_um,kinetic_energy_j,bulk_strain_energy_j,cohesive_stored_energy_j,contact_energy_j,fracture_dissipation_j,damping_dissipation_j,external_work_j,kinetic_to_internal_ratio,energy_residual_j
67000,0.7714667351239448,0.001007200102685917,0.1007200102685917,30.738063087657927,1.5369031543828964,1.5369075533683563,1.5368987553974365,0.15979811269181407,-30.96078056373502,-0.010622326766494525,0.0,0,0,0.0010882360435540194,0.07029302954747177,1.0583931487911022e-05,0.07472094128808623,0.0005755829226125118,0.0,0.0,0.0002662954504840503,0.07752605743573039,0.0001405633473637442,0.0019526538430596901
67500,0.7772239495651683,0.0010158359243477523,0.10158359243477523,31.001186395629464,1.5500593197814734,1.5500637178012258,1.550054921761721,0.1612034011172176,-31.226577795665015,-0.010707776045704375,0.0,0,0,0.0011010310065561366,0.07088669226023372,1.0583910640693156e-05,0.0760077963969252,0.0005854617569104406,0.0,0.0,0.00026866729754628014,0.07885899166136591,0.00013818331920853444,0.001986482299343284
68000,0.7829811640063917,0.0010244717460095875,0.10244717460095876,31.26433210725663,1.5632166053628316,1.5632235291901297,1.5632096815355334,0.1626874904849317,-31.492040402635052,-0.010900495584772052,0.0,0,0,0.0011077883643972769,0.0714814354733818,1.0583544831591635e-05,0.07730565010503582,0.0005954438979873279,0.0,0.0,0.00027103910369133426,0.08020328732709668,0.00013585874456629473,0.0020205706755506148
68500,0.7887383784476153,0.0010331075676714228,0.10331075676714228,31.527615425443194,1.5763807712721598,1.576406783725303,1.5763547588190165,0.16398542390537185,-31.75793248488139,-0.011036949174711473,0.0,0,0,0.0011294512396633704,0.07210459111691613,1.0584000406067311e-05,0.07861443673819327,0.0006055265498900125,0.0,0.0,0.0002734108587335111,0.08155894523706012,0.00013360269263921025,0.002054987089837243
69000,0.7944955928888389,0.001041743389333258,0.10417433893332581,31.790947787268365,1.5895473893634184,1.589565339361859,1.5895294393649781,0.16533662806001703,-32.02353965706039,-0.010913429472271398,0.0,0,0,0.001135931624138524,0.0727125262585122,1.058451581373916e-05,0.07993417137894557,0.0006157160426817005,0.0,0.0,0.00027578273836675665,0.0829259645086387,0.0001314032353432845,0.002089709832830952
69500,0.8002528073300623,0.0010503792109950933,0.10503792109950932,32.05412149120393,1.6027060745601964,1.6027094841447864,1.6027026649756062,0.1669541944240293,-32.28925301395068,-0.011091751252940719,0.0,0,0,0.0011456334888874477,0.0733057964628701,1.0584613612078304e-05,0.08126495077385956,0.0006259623778753382,0.0,0.0,0.00027815474979835553,0.08430434457655579,0.00012925260208621894,0.0021246920614104714
70000,0.8060100217712858,0.0010590150326569283,0.10590150326569284,32.31678306403115,1.6158391532015575,1.6158315384035842,1.6158467679995308,0.16829926769516904,-32.55488459427785,-0.011130493196795968,0.0,0,0,0.0011441162904779617,0.07390443956788782,1.0584410236766587e-05,0.082606666727735,0.0006363018452167299,0.0,0.0,0.00028052677637897556,0.08569408551870013,0.00012715080226254443,0.0021600057591326383
70500,0.8117672362125092,0.0010676508543187636,0.10676508543187636,32.580256209478335,1.6290128104739168,1.6290152542099399,1.6290103667378935,0.16977355201327,-32.82056354468456,-0.011256379164332165,0.0,0,0,0.0011550229266358094,0.07451358370565148,1.058401194216545e-05,0.0839593562920457,0.0006467245251677875,0.0,0.0,0.000282898664509108,0.08709518744208182,0.00012509753246970026,0.002195623948417061
71000,0.8175244506537327,0.0010762866759805988,0.10762866759805989,32.84350258633465,1.6421751293167326,1.6422211795581472,1.642129079075318,0.17056525765784777,-33.08681985772224,-0.011468768828752673,0.0004229384354715652,1,0,0.0012151208366952661,0.0750934079759105,1.0588795083136456e-05,0.08532239812468834,0.0006575730979333105,0.0,1.2476420016106964e-07,0.00028527104828874174,0.08850765024044106,0.00012315420594547144,0.002231694410247384
71500,0.8232816650949561,0.001084922497642434,0.1084922497642434,33.10519688929401,1.6552598444647006,1.655164830459879,1.6553548584695226,0.17197075303537124,-33.35145867718304,-0.011853302855516617,0.0004246522367308421,1,0,0.0011889970826659704,0.07574741144659859,1.05948693862304e-05,0.08669734684962752,0.0006681445619617716,0.0,1.2526976084181105e-07,0.00028764508281637415,0.08993147064765873,0.00012127064376387127,0.0022676140141059953
72000,0.8290388795361796,0.0010935583193042693,0.10935583193042693,33.374779564035286,1.6687389782017645,1.6685375623812198,1.668940394022309,0.17517828432771726,-33.616122579742985,-0.01095352631236125,0.000478810150681245,2,0,0.0010886089619582273,0.07629428648239966,1.063056927788921e-05,0.08808193452024815,0.0006790988119139676,0.0,2.753842519916563e-07,0.00029002200667659154,0.09136665525545587,0.00011976617304698813,0.002304693963087287
72500,0.8347960939774031,0.0011021941409661044,0.11021941409661044,33.62259498635121,1.6811297493175603,1.6808014559228308,1.6814580427122896,0.1765381624410984,-33.87347650940295,-0.00840524317595031,0.0006550949230332008,4,0,0.0014489302063633556,0.07771540137523,1.073175621247067e-05,0.08947716436842605,0.0006904349385499604,0.0,4.914532579413169e-07,0.00029241022454763304,0.09281317926158295,0.00011902009474527935,0.002341946520588889
73000,0.8405533084186265,0.0011108299626279396,0.11108299626279396,33.91965991184717,1.6959829955923584,1.6967693527639793,1.6951966384207375,0.18289606473461925,-34.141180200814986,-0.005740036186402712,0.006392882147549691,6,0,0.0025721363659829814,0.2691939180918337,1.1082127985573538e-05,0.090862815532298,0.0007131189417858652,0.0,4.917503953801888e-06,0.0002948464771469181,0.09427107486333067,0.00012101572371843825,0.002384294280160501
73500,0.84631052285985,0.0011194657842897749,0.11194657842897748,34.12278901143547,1.7061394505717735,1.7037484937984775,1.7085304073450693,0.1913782219740425,-34.398399364639104,-0.02139539977338277,0.006887620995608946,7,0,0.0017982391245600989,0.28555255662511636,1.1087715335886372e-05,0.0922779246248451,0.0007252943146552305,0.0,5.657857574354367e-06,0.00029732903786648386,0.09574026117103458,0.00011921861912219466,0.002422967620757527
74000,0.8520677373010734,0.00112810160595161,0.112810160595161,34.42824442923827,1.7214122214619136,1.7222592019072802,1.7205652410165468,0.26816385054449576,-34.63845011910267,-0.009280590511649069,0.006948450263350706,8,0,0.0021776875372792716,0.2789102926743275,1.1192660778621766e-05,0.0937035883849365,0.0007395721549026945,0.0,6.48424097869201e-06,0.00029982992692833627,0.09722067492722189,0.00011851213697894341,0.0024600075586970332
74500,0.8578249517422969,0.0011367374276134452,0.11367374276134451,34.67186722439304,1.7335933612196524,1.733265758186114,1.7339209642531903,0.20812790817134097,-34.920958720056326,-0.02239789719251513,0.006948450263350706,11,0,0.003112339582282354,0.2789893084854123,1.1090282628347447e-05,0.09511923348276899,0.0007596637892871693,0.0,1.1081725021523223e-05,0.00030232662615069537,0.09871195258757821,0.00011566969316385434,0.002508556681721494
75000,0.8635821661835203,0.0011453732492752804,0.11453732492752804,34.881324122378714,1.744066206118936,1.7429956659922192,1.7451367462456526,0.21008557035210723,-35.17288617844394,0.01237223338082389,0.0069656563885932485,13,0,0.0046337241123417215,0.2848948325283291,1.1440701014926941e-05,0.09655199092432748,0.0007822161748967375,0.0,1.4753890963600107e-05,0.0003048305441971991,0.10021495676985902,0.00011754039361787873,0.0025497245344590774
75500,0.8693393806247438,0.0011540090709371157,0.11540090709371156,35.27752786217142,1.763876393108571,1.766731898578402,1.76102088763874,0.24305089709361066,-35.40683320129363,-0.010387171782000772,0.00702063547017937,14,0,0.0031617584292472625,0.29149118412981617,1.1191228158788947e-05,0.09800509212588726,0.0007991623123181719,0.0,1.59461153518231e-05,0.0003073357734081268,0.10172895031810988,0.00011326666267987691,0.0025902227629857055
76000,0.8750965950659674,0.0011626448925989507,0.11626448925989508,35.349006595460544,1.767450329773027,1.7659785618907295,1.7689220976553246,0.22635155597904427,-35.74204396599494,-0.017265343859551852,0.007125837717983981,14,0,0.004010006432060281,0.29437587623915723,1.1363797751186693e-05,0.09947018475988528,0.0008119773746710854,0.0,1.7432387765401936e-05,0.0003098883969322543,0.10325453508537613,0.00011331823635731949,0.0026336883683709122
76500,0.8808538095071908,0.001171280714260786,0.11712807142607859,35.78755041732497,1.7893775208662488,1.791902155582,1.7868528861504973,0.22728402553979102,-35.99775790083495,-0.02083156476165808,0.0075476353604358205,14,0,0.0039999002751427955,0.3095010739577962,1.1258787254340585e-05,0.10094327263584219,0.000830140275245997,0.0,1.8989949155473175e-05,0.0003124434253588711,0.10479106922751348,0.00011062601648405507,0.002674964154656609
77000,0.8866110239484143,0.0011799165359226212,0.11799165359226212,35.91966652810441,1.7959833264052203,1.7953639942464739,1.7966026585639672,0.24638323982032034,-36.23129078222742,-0.0023640815113391764,0.008096370838475303,15,0,0.004800282575750437,0.3289690722415709,1.1205987686921283e-05,0.10243084498798619,0.0008449437486591645,0.0,2.0725989985710707e-05,0.00031495663817535016,0.10633895052939664,0.00010850546700250048,0.0027162731769033027
77500,0.8923682383896377,0.0011885523575844565,0.11885523575844564,36.20404698181928,1.8102023490909642,1.8117941526256147,1.8086105455563137,0.2549590049459615,-36.51828199064818,-0.03434798375100068,0.008517258096806077,15,0,0.004839119383234256,0.3575030731906145,1.109710726122295e-05,0.10392775775747737,0.0008623607651097335,0.0,2.1961867350119944e-05,0.000317477453311858,0.10789822382996452,0.0001058984131106886,0.002757568879454206
78000,0.8981254528308612,0.0011971881792462917,0.11971881792462917,36.41833278502583,1.8209166392512919,1.8220467361939716,1.8197865423086121,0.2753410389948881,-36.757373318216125,-0.001752352953269138,0.03934555389225857,16,0,0.010228621941110837,1.5708399308592884,1.1997615517959007e-05,0.10532228598794084,0.0009344619617619844,0.0,3.9657757596471176e-05,0.00032024989971781375,0.10946654760125249,0.00011291156326032243,0.002837894378717426
78500,0.9038826672720847,0.0012058240009081267,0.12058240009081267,36.80318781672686,1.8401593908363434,1.8425665188143165,1.83775226285837,0.26345457071696726,-37.01504771932902,-0.0009371242215762142,0.03934555389225857,17,0,0.004990275600120212,1.6682905771655885,1.3103920473859517e-05,0.10681606060964602,0.0009674858200638951,0.0,4.436709444365449e-05,0.00032308693132886596,0.11104842065373287,0.00012157626008720286,0.0028843162777765774
79000,0.9096398817133081,0.001214459822569962,0.1214459822569962,37.02890558514552,1.8514452792572764,1.8514223135614853,1.8514682449530675,0.3751071379418352,-37.132398711842484,-0.11867292495762555,0.03934555389225857,18,0,0.006341330571258787,1.675383591483166,1.3502240659360948e-05,0.10832946095903902,0.0009929841150787583,0.0,4.896931670935212e-05,0.00032602445317034875,0.11264092839008878,0.0001235084035140888,0.0029299873054319525
79500,0.9153970961545316,0.001223095644231797,0.12230956442317971,37.28423940613497,1.8642119703067486,1.8645454278948537,1.8638785127186435,0.21638622866563045,-37.52269654039653,-0.10741239088814715,0.03934555389225857,18,0,0.0068719587353151855,1.6592736967303277,1.464196687707226e-05,0.10987049446188589,0.0010020858011333025,0.0,5.0338991622608765e-05,0.00032909583768847366,0.11424513320795447,0.00013206120794102228,0.0029784761487471195
80000,0.921154310595755,0.0012317314658936325,0.12317314658936325,37.38094873757768,1.869047436878884,1.8700642426616856,1.8680306310960826,0.32625446419426835,-37.782340241633904,-0.004313748258931817,0.03934555389225857,20,0,0.0061503112546036085,1.6225813859945988,1.4641985159182707e-05,0.11140610333750237,0.0010280241844300383,0.0,5.467341584585754e-05,0.00033240260122173844,0.11585901915542254,0.00013022723155232838,0.003023173631263351
80500,0.9269115250369786,0.0012403672875554675,0.12403672875554675,37.77087321535656,1.888543660767828,1.8920322710998354,1.8850550504358203,0.26825569501608676,-38.0362667804268,-0.13150178245211308,0.03934555389225857,20,0,0.007907220273973718,1.6215404167155354,1.3309467540186018e-05,0.11296769587102781,0.00105377693566401,0.0,5.704348816172734e-05,0.0003354185283070467,0.11748306106554493,0.00011672772866870824,0.00305581677484415
81000,0.9326687394782021,0.001249003109217303,0.1249003109217303,38.08167852858834,1.904083926429417,1.8998244544522147,1.9083433984066194,0.3150377289564219,-38.35447741129799,-0.0667898559760767,0.03934555389225857,20,0,0.006614354968889192,1.7076584280992826,1.4925573198852491e-05,0.11452805193696815,0.001072969787487388,0.0,5.9402223192929604e-05,0.00033871669518722883,0.1191208315567929,0.00012911281385063198,0.0031067653407583495
81500,0.9384259539194255,0.0012576389308791383,0.12576389308791383,38.285507142818304,1.914275357140915,1.9122659293329385,1.9162847849488918,0.3952617780900067,-38.634128329082934,-0.0516035998069298,0.03934555389225857,22,0,0.007955911064438003,1.7042406326675925,1.4991990782469193e-05,0.11609370975179167,0.0010950094661653987,0.0,6.161686983265546e-05,0.0003420932312356421,0.12076931036260048,0.00012793032369084838,0.0031618890527926463
82000,0.944183168360649,0.0012662747525409733,0.12662747525409732,38.72182591565652,1.936091295782826,1.9362953791552067,1.9358872124104454,0.3404739973033477,-38.85489020115412,-0.08767729575067851,0.03934555389225857,25,0,0.008750335981777355,1.6525252547651783,1.870293673334175e-05,0.11767883330020218,0.001119578616749703,0.0,6.759675012262452e-05,0.0003456841777430031,0.12242930598336112,0.00015743423191899543,0.003198910201810276
82500,0.9499403828018724,0.0012749105742028085,0.12749105742028086,38.6287233222182,1.93143616611091,1.933870231774733,1.929002100447087,0.46010118247269577,-39.16770078967155,-0.059616824136475476,0.03934555389225857,27,0,0.00847321741888586,1.657292830241029,2.0332487381956172e-05,0.11926533107063939,0.0011450524638258637,0.0,7.273914301429475e-05,0.000350025103447088,0.12409827460028298,0.00016885991710288318,0.0032447943319744016
83000,0.955697597243096,0.0012835463958646436,0.12835463958646437,39.351776852994135,1.9675888426497068,1.9678211580030303,1.9673565272963833,0.35415032298042315,-39.34254691890125,-0.031502917111124594,0.03934555389225857,28,0,0.008466247965230768,1.7204522788075374,2.315837597668895e-05,0.12083225222875592,0.0011990457854495762,0.0,7.963083734479388e-05,0.00035526503552443464,0.12578071721630624,0.0001897740690588501,0.0032913649532548273
83500,0.9614548116843195,0.001292182217526479,0.1292182217526479,39.36130894255398,1.9680654471276993,1.9655247168864904,1.9706061773689085,0.3493464464361187,-39.52878165837279,-0.023978970095801355,0.03934555389225857,30,0,0.009730882850440494,1.7146367628517531,3.449835311690647e-05,0.12242710338732034,0.001227658816775948,0.0,8.778705913851305e-05,0.00036186593296912064,0.12747368685732166,0.00027898928033168505,0.0033347733080008324
84000,0.9672120261255429,0.001300818039188314,0.1300818039188314,39.297029779648625,1.9648514889824311,1.9710393155497954,1.9586636624150668,0.2285990908569444,-39.74378899304848,-0.03760622760350233,0.03934555389225857,31,0,0.011369062337163649,1.662898483215313,3.8283011987386655e-05,0.12405631180682475,0.001237455044448317,0.0,9.301324227142932e-05,0.00036950531673986297,0.1291771574754596,0.0003055460215577171,0.003382589053187862
84500,0.9729692405667664,0.0013094538608501493,0.13094538608501494,39.50759397722892,1.9753796988614463,1.991094229452681,1.9596651682702113,0.3675326407353277,-39.9691122354079,-0.106550360948276,0.03934555389225857,34,0,0.009291508676993224,1.6987695528717601,2.870809375010306e-05,0.12563813447747513,0.0013086830791307347,0.0,0.00010346994864469826,0.00037746576427483136,0.13089133819380921,0.00022614268165723853,0.0034348768305337285
85000,0.9787264550079897,0.0013180896825119844,0.13180896825119845,40.55091344365196,2.027545672182598,2.0083249226201927,2.0467664217450037,0.42418084769176845,-40.29646127226558,-0.012444890705057382,0.039462160213520246,37,0,0.01405469943892216,1.7306006218403134,4.1382800291625874e-05,0.12721609798140732,0.0013617263840384794,0.0,0.00011901636851090126,0.0003852485441678214,0.13261643560728575,0.00032185021403074196,0.0034929635288696304
85500,0.9844836694492133,0.0013267255041738196,0.13267255041738196,40.553220166090355,2.027661008304518,2.009838519686292,2.0454834969227442,0.43876775296241216,-40.489224608621406,0.028263525391789487,0.039462160213520246,38,0,0.07275836726950267,1.7200836929945955,3.2197572092585534e-05,0.12875815301300814,0.0014345899769560438,0.0,0.00014261374294606235,0.0003933554394614588,0.1343548663712276,0.00024730696468287376,0.003593956626763317
86000,0.9902408838904366,0.0013353613258356547,0.13353613258356548,40.62809377467022,2.0314046887335113,2.029218737053658,2.0335906404133643,0.5057510745852606,-40.89622320939156,0.0545929447693422,0.039695693051056184,40,0,0.07961473883208715,1.7348330848649711,3.7971181743236366e-05,0.1302824444994468,0.0015355106769936529,0.0,0.00017409848301052874,0.000401574575346977,0.13610140007203578,0.000288057736083156,0.003669800655494604
86500,0.9959980983316602,0.0013439971474974901,0.13439971474974902,40.564223768548736,2.028211188427437,2.0347398658206037,2.0216825110342698,0.6815664182021742,-41.12194967570498,0.06311693182025169,0.03982862277251388,42,0,0.07715441508485099,1.727371156789183,3.7097860332343114e-05,0.13187562463190688,0.001601905274885222,0.0,0.00019222002482461242,0.00040966901454650537,0.13785724127897578,0.00027793337469047186,0.0037407244724802224
87000,1.0017553127728838,0.0013526329691593256,0.13526329691593256,41.2373142369454,2.06186571184727,2.0817911299601146,2.0419402937344255,0.4295782455789185,-41.337682418352884,0.05273333416154055,0.03990869561725818,43,0,0.07871562527762353,1.753345320602938,3.845058434468439e-05,0.13347392352447568,0.001658456775876978,0.0,0.0002081772221185621,0.000417820568476702,0.1396243414379671,0.0002845401247223057,0.003827512762674512
87500,1.0075125272141072,0.0013612687908211604,0.13612687908211604,41.54081781422929,2.077040890711465,2.073899087567359,2.0801826938555705,0.44622914102207023,-41.530788307337296,0.019026518294323853,0.040370028003881404,43,0,0.07803820712655703,1.7825887032884176,3.125373030237659e-05,0.1351773439147622,0.0016910542429909975,0.0,0.00021358510271327384,0.00042550895072871576,0.1414019013860136,0.00022834876949720596,0.00386315544451607
88000,1.0132697416553307,0.0013699046124829959,0.13699046124829958,41.54805732293713,2.0774028661468567,2.0865149975631536,2.06829073473056,0.4551393895785513,-41.968399798267804,0.060632821600392975,0.040918844523848474,45,0,0.07375432719690748,1.7874874427471374,3.861649455080808e-05,0.13683904162093785,0.0017398443968725487,0.0,0.0002231891941543844,0.00043354382616485576,0.14319315738375718,0.0002786607372918629,0.003918921851076729
88500,1.0190269560965541,0.001378540434144831,0.1378540434144831,41.883748244821795,2.09418741224109,2.1045486100879898,2.0838262143941897,0.5364462662884597,-42.078151798200096,0.0346853350419974,0.041076649134657535,46,0,0.0838622462525586,1.8121252298400077,3.797748467561925e-05,0.13850258569611434,0.0017907818477447832,0.0,0.0002319198748202317,0.00044183864564465656,0.14499314065238003,0.00027070049953535093,0.003988037103380387
89000,1.0247841705377776,0.0013871762558066662,0.1387176255806666,41.995530556372195,2.0997765278186096,2.1159510608606924,2.0836019947765276,0.6545623276465408,-42.375598216258766,0.04737652098180039,0.04166323890511077,48,0,0.0875491638419282,1.8369599531928793,3.5645311570373195e-05,0.14019183209800692,0.001835259562741475,0.0,0.0002436946628204376,0.0004501891151328856,0.14680481628682296,0.00025097543823200306,0.004048195536550864
89500,1.030541384979001,0.0013958120774685012,0.13958120774685012,42.253599417311264,2.1126799708655635,2.1100102005945187,2.1153497411366087,0.47111877822810866,-42.60370278438751,0.133743449896707,0.04225248280885203,50,0,0.08781132438978816,1.8561455655381796,4.1547319023907905e-05,0.14181422312788805,0.0019054708579477459,0.0,0.00026625201124288273,0.0004587644095860631,0.14862576538264533,0.0002890857743407287,0.00413950765695667
90000,1.0362985994202245,0.0014044478991303367,0.14044478991303366,42.79731113496284,2.139865556748142,2.1332696562064717,2.146461457289813,0.7011624075593499,-42.819085192309096,0.031713080487037595,0.043189208910620856,52,0,0.09586219593130144,1.8768036395505268,3.882547922009875e-05,0.14343692587888324,0.002012864305249214,0.0,0.00028759550472316954,0.0004675122390176429,0.15045897658572566,0.0002669338963703389,0.004215253178632278
90500,1.042055813861448,0.0014130837207921715,0.14130837207921715,43.075503400233046,2.1537751700116523,2.1350573505009605,2.1724929895223437,0.7626307977768841,-43.1757697905159,0.022341444855846885,0.04468721280621574,53,0,0.1066477501364909,1.9426370545540073,3.8479225131240793e-05,0.14511810964805238,0.0020990531868678632,0.0,0.00030249287995201714,0.00047678559193789136,0.15230278655634286,0.0002613773040470077,0.004267866024401462
91000,1.0478130283026714,0.001421719542454007,0.1421719542454007,43.169960956394796,2.15849804781974,2.1652227906935706,2.1517733049459093,0.4794578664150616,-43.501960907334066,-0.006504756780757144,0.04770662896286294,53,0,0.12728744523517524,1.9762455830851993,4.16516087540258e-05,0.14683083067368413,0.002140834778267322,0.0,0.0003150848351512124,0.0004858576242110656,0.1541559562658035,0.00027959416730465356,0.004341696745735729
91500,1.0535702427438949,0.0014303553641158422,0.14303553641158423,43.0414212651201,2.1520710632560047,2.1568115950728375,2.147330531439173,0.6720158260275321,-43.620790021360875,0.050959106566211824,0.048655864370656964,54,0,0.14222231801413704,2.00708432684013,3.616482075915725e-05,0.1485377741084627,0.0021787001296917226,0.0,0.00033110514227107377,0.0004943540563893608,0.156020266610552,0.00023995267234032727,0.004442168352977949
92000,1.0593274571851183,0.0014389911857776775,0.14389911857776774,43.41731294596438,2.1708656472982195,2.173420595269981,2.168310699326458,0.7285375967289832,-43.89928003148518,0.10663717058760178,0.05122220149275525,55,0,0.18067048199048136,2.04191021024622,3.858430631191554e-05,0.1502348611322214,0.002252464218999108,0.0,0.0003471046315785685,0.00050241865025475,0.15789542828088746,0.0002530328748507143,0.004519995341521699
92500,1.0650846716263418,0.0014476270074395125,0.14476270074395126,44.153087408253064,2.207654370412653,2.220533719493007,2.1947750213323,0.6094620803228086,-44.11582133021112,0.11745143615262468,0.052632043548353415,55,0,0.25851377097045664,2.0522374725253347,3.558863812880208e-05,0.1519279938529001,0.0023538225417976013,0.0,0.00036443125491879725,0.0005103978985143545,0.15978236010438757,0.00023067292672881165,0.0045901259181279075
93000,1.0708418860675653,0.0014562628291013477,0.14562628291013477,43.77653707484409,2.1888268537422046,2.178205633527693,2.1994480739567157,0.6438922354939939,-44.447507236385924,0.038029660348114065,0.05561660536692593,56,0,0.35731468934846694,2.11022009860537,3.712323960458885e-05,0.15360136667296193,0.002462683510977299,0.0,0.00038962310970147487,0.0005185537211576424,0.16167794020051715,0.00023787181968451345,0.0046685899461142155
93500,1.0765991005087887,0.001464898650763183,0.1464898650763183,44.221830466959595,2.21109152334798,2.2371295212480704,2.18505352544789,0.7253539797704068,-44.627479608575456,0.10808028726358355,0.08378913388239193,57,0,0.20026114043750345,3.2257794747365236,4.67966747144488e-05,0.1549458713613194,0.002670900791617344,0.0,0.0004600644982846705,0.0005270155465607874,0.16358474874300485,0.00029690161824302326,0.004934099870508218
94000,1.0823563149500124,0.001473534472425018,0.1473534472425018,44.008592755679736,2.2004296377839867,2.2153855058851195,2.1854737696828543,0.7712564302612589,-44.84642158528041,0.12372079539311089,0.41997368456266576,60,0,0.20961707122681808,15.94461205966519,0.0003776846575464138,0.15435146771286296,0.003178463189719262,0.0,0.0009001103688986985,0.0005591478844070633,0.16549989951462155,0.0023975422028209804,0.00613302570118715
94500,1.0881135293912356,0.0014821702940868533,0.14821702940868534,43.409440495875316,2.170472024793766,2.2400289003500524,2.100915149237479,1.30527574124187,-45.46212845720198,0.05628744569348326,1.0,73,1,4.227788685135942,39.473087526051714,0.001753134361078226,0.14983489038100922,0.00417741213240673,0.0,0.002333439254714007,0.000763766123110503,0.167398109544327,0.011383080003790678,0.008535467292008297
95000,1.0938707438324593,0.0014908061157486887,0.14908061157486888,41.121565215157894,2.0560782607578947,2.240781130997261,1.8713753905185286,2.0108742412902982,-44.64670097429783,-0.9998939499313667,1.0,93,4,12.421220332609675,60.41138874705355,0.00417247868746545,0.1416898886268552,0.006551985539256999,0.0,0.004140099095608815,0.0014521123287510368,0.16921847221588443,0.028146424287580078,0.011211907937946936
95500,1.0996279582736825,0.0014994419374105236,0.14994419374105236,39.81322036093708,1.990661018046854,2.0824988524417414,1.8988231836519667,2.056408243332527,-41.24493638482664,-1.0729662597839804,1.0,112,6,26.771880405595933,78.02466948698815,0.004880251367388922,0.13448809959603447,0.006984139860500058,0.0,0.005851752214184772,0.002428405173590229,0.17096383778081548,0.03449617667845227,0.016331189569117027
96000,1.1053851727149062,0.001508077759072359,0.1508077759072359,38.379100162188166,1.9189550081094084,1.9860571418462325,1.8518528743725842,0.2967602082522418,-40.1275983465624,0.054262931545036336,1.0,150,8,34.100175683628905,95.142022748296,0.006751354006507516,0.12017750579727685,0.01572249154223731,0.0,0.009048502664776482,0.0037097500560964282,0.17264300244844064,0.049678838400863595,0.017233398381546083
96500,1.1111423871561295,0.001516713580734194,0.15167135807341942,33.69224526299147,1.684612263149574,1.7890102856660917,1.5802142406330562,2.638461997476274,-34.400098417570845,-2.4325159632695463,1.0,162,15,33.99165193241117,95.1763157786891,0.01084807096710693,0.10218201364947109,0.01393649371591552,0.0,0.013618699052930491,0.0056245796666203555,0.17420243047127565,0.09342241140743941,0.027992573419231254
97000,1.1168996015973531,0.0015253494023960295,0.15253494023960296,30.510456034988746,1.5255228017494373,1.5659302449933536,1.485115358505521,2.927643574071724,-35.12434781480727,2.362964519584246,1.0,191,26,43.81116450273302,100.54985655146157,0.015226667614633857,0.08231116862742319,0.02254496295843277,0.0,0.018045875553465224,0.008604674051312601,0.17559114414786214,0.14521485185791255,0.0288577953425945
97500,1.1226568160385764,0.0015339852240578644,0.15339852240578644,21.735733834547002,1.0867866917273503,1.2191200255903807,0.9544533578643197,0.33776847162034396,-34.73535445407352,5.429642651752169,1.0,221,38,45.97157442718752,103.21977269674414,0.01847010587983406,0.06286331688237684,0.028955492933348762,0.0,0.023368593932710926,0.012449621210328927,0.17672714495648922,0.20115819315129838,0.030620014117889727
98000,1.1284140304798,0.0015426210457196998,0.15426210457196998,19.119718322544166,0.9559859161272084,0.9973676973711394,0.9146041348832773,1.362932560235375,-8.386268142648813,1.6994256184485548,1.0,248,48,45.41455715484676,123.14722074375243,0.020837857015775875,0.039396826578033076,0.024408328563860018,0.0,0.028843647851430572,0.01683411685037029,0.1776305775012238,0.3265857902772214,0.04730980064175397
98500,1.1341712449210233,0.0015512568673815349,0.1551256867381535,14.015068428502198,0.70075342142511,0.8794598367181138,0.5220470061321063,0.2515162065100565,-1.8874274504295132,2.457490202560431,1.0,289,62,50.03124543829092,129.37279426525512,0.023853751119797456,0.02325805305073731,0.023251419312830382,0.0,0.03337045001013248,0.021937912844530887,0.17826813926373275,0.5128794180534036,0.052596552925704226
